branch,revision,scale,ctime,metric,complete_at
REL_17_STABLE,d4f8517b0b9436fa3478851024870d8ee0b67801,100,1720444362,591294.5,1727487396
REL_17_STABLE,7a8977d2587f48c545acd9dab9c76ad24eb09eea,100,1720457483,585102.5,1727487083
REL_17_STABLE,e4754f780f5e8917dbddc1c92036deb259143433,100,1720453258,604694.0,1727486770
REL_17_STABLE,e68cf81bfea4561518d6b890f75e7aad70b6fbb1,100,1720453258,594924.0,1727486454
REL_17_STABLE,d3e213ae1359f0bcfa9c446166d187811a7db8bc,100,1720461147,590008.0,1727486142
REL_17_STABLE,ab4129091ccc15c3e899878e8bd6733577f83bba,100,1720484951,587494.0,1727485829
REL_17_STABLE,d3e076549b99d1130053223adb9c1fa909d75dc0,100,1720549630,583704.5,1727485516
REL_17_STABLE,e72f787ea6b287ed624c1f5be71eb13e405b1577,100,1720560887,590145.0,1727485218
REL_17_STABLE,4506d18a9891c70ce977047e2b4ffc05bef65165,100,1720620300,595682.5,1727484904
REL_17_STABLE,a9747be272889833958ec6d93e3034baab569d2f,100,1720656952,585022.5,1727484591
REL_17_STABLE,30ca4e1ab1ffc1d7c4d5fe4afc800d946a585d96,100,1720781641,591253.0,1727484292
REL_17_STABLE,3c1c82d4066e19a2841fb5f0529452de0d4d65b2,100,1720839753,587882.5,1727483988
REL_17_STABLE,f5bb46fb2e65f951fe22c166756dab9743b33a8a,100,1720883376,592315.46,1727483688
REL_17_STABLE,9b047cc0b2c22b667d5452124a381b33d5a9ff4a,100,1721060761,584619.0,1727483375
REL_17_STABLE,a15b0edb5dd9d2a3731f374b576485799c00431c,100,1721070480,586369.41,1727483072
REL_17_STABLE,5d797c896fcf0ef04e4fc3354bc94512e8886cb2,100,1721227454,586325.0,1727482760
REL_17_STABLE,fd4f12df5e46793a651f2d0a272f88a6cf4b358c,100,1721405523,603941.5,1727482463
REL_17_STABLE,80c34692e8e674e3b2f150f248ef2002ae2ac3a7,100,1721405523,594787.0,1727482148
REL_17_STABLE,79fa052e78804667739bee3f3e220f0ef6783b2c,100,1721979362,585581.5,1727481834
REL_17_STABLE,d1dc4ae5608d9c0e83d5b5d32de238a7ac3d9a1a,100,1721979366,591688.0,1727481537
REL_17_STABLE,3c3ccd4ca80136939abf97a7c19b67486dfda3af,100,1721979370,584339.0,1727481223
REL_17_STABLE,f06a632a77ed27aab087d62bd76bc52be3a2ac6f,100,1721995349,601945.0,1727480910
REL_17_STABLE,f19beba3e3acfd804d678af3f768bee069038486,100,1721995932,580851.5,1727480596
REL_17_STABLE,c0c005070817352e217baa430b04161890d9af5a,100,1721998515,591203.5,1727480283
REL_17_STABLE,c7cfbc5157fec24704ea102f113d97193ffe5f7f,100,1722002379,599268.0,1727479969
REL_17_STABLE,1272cfb7277f723e01657d4090241f5750b8f932,100,1722003956,585302.5,1727479671
REL_17_STABLE,f2af1f4559ea74a6133ac36df3204c12e8d12ed3,100,1722009603,604097.14,1727479372
REL_17_STABLE,53b327f83ea2c820b26a9b51f49f498221bc4379,100,1722019870,592785.5,1727479075
REL_17_STABLE,f33bf1c7d501af56b257256349990ad9000dcffa,100,1727216721,585562.0,1727478772
REL_17_STABLE,fd27b878c2ea54b6132758084270cb13e5e66f2e,100,1727216721,589536.0,1727478475
REL_17_STABLE,3b7a689e1a805c4dac2f35ff14fd5c9fdbddf150,100,1727216722,598575.0,1727478161
REL_17_STABLE,85cb21df673f3a0545b21eadcced7cb038c9fe9c,100,1727243090,591959.0,1727477847
REL_17_STABLE,4e0864af16b5ada4b251fe2dee1060bae81628bf,100,1727281136,599919.5,1727477547
REL_17_STABLE,1532599a854a7bf0e102d708a288ff96d2722218,100,1727397614,601315.5,1727477231
master,7ff9afbbd1df7c256024edb447eae7269c1bab03,100,1724224885,589814.5,1727476929
master,2b03cfeea47834913ff769124f4deba88140f662,100,1724248691,594822.35,1727476628
master,e22253467942fdb100087787c3e1e3a8620c54b2,100,1724249550,598499.0,1727476314
master,c01743aa4866e13da2c54e44010abc6d5f986363,100,1724249675,590363.0,1727476000
master,86488cdf1249f86cff75c2446f670be49cb55055,100,1724256003,592136.0,1727475701
master,a8395677840c37f6988d7d6420d551d0b744e6bd,100,1724257161,596789.0,1727475403
master,490f869d92e5db38731b85b9be3cffdc65461808,100,1724291305,596901.0,1727475104
master,9bb842f95ef3384f0822c386a4c569780e613e4e,100,1724294468,596672.5,1727474807
master,04158e7fa37c2dda9c3421ca922d02807b86df19,100,1724309448,596628.5,1727474492
master,a36aa223ec447276bf7050ab9ec6d974cafdf6c4,100,1724310424,608518.0,1727474179
master,d55322b0da60a8798ffdb8b78ef90db0fb5be18e,100,1724311557,599681.5,1727473880
master,b2b023aa3706ec6b3978708545301f7436205c6d,100,1724375578,598587.0,1727473580
master,2e35c67f956891b2dd7c30fbac9a14e76377300a,100,1724380601,597843.5,1727473268
master,94a3373ac5c3d2444b2379a3c185b986627c42d4,100,1724382696,593356.5,1727472968
master,a2bbc58f743489784de797d81be37ea309cb0773,100,1724391784,606618.5,1727472655
master,ff59d5d2cff32cfe88131f87b6c401970d449c08,100,1724422376,592769.5,1727472355
master,6e8a0317b4c062d4d524b916e10ca7f351ed0793,100,1724507792,589308.0,1727472042
master,3890d90c1508125729ed20038d90513694fc3a7b,100,1724514528,588858.0,1727471729
master,7cac6307a43c1fcbd050724d3995a489da62e852,100,1724666420,584441.0,1727471431
master,dbe37f1adb9fd10dc273ccf50816895360bcbc15,100,1724676048,586038.66,1727471117
master,52f1d6730bf7132a175b9b612029812859218927,100,1724695207,585919.16,1727470817
master,dc26ff2f228174efed9bf285ee8f8065ea295799,100,1724768128,604763.7,1727470503
master,2e6a8047f0c94b4ac1c3e80faecd628ae552a6c3,100,1724770450,586074.0,1727470190
master,6654bb92047b37cee053cedd6fa1829841b2ad8e,100,1724822907,589675.5,1727469876
master,640178c92e3f6c74d275369b291b507834f1309e,100,1724902932,594190.5,1727469563
master,d7fe02fb9e6eee16b61874bc8964b0e2d4c5b2ad,100,1724912548,593346.5,1727469250
master,9f87da1cffda0e07ff3babcfa84abe9e849ccd95,100,1724913090,586441.5,1727468951
master,fbce7dfc77eaa0d017dfee78c9d27b142d435e41,100,1724913966,587847.5,1727468638
master,478846e7688c9ab73d2695a66822e9ae0574b551,100,1724913981,580556.5,1727468337
master,4d68a043245a6947d676a216aaac0714bcaf97d5,100,1724915175,599063.5,1727468022
master,b9ed4969250d1ca8208a8aec91f02ec0d6b28d1c,100,1724926111,590608.5,1727467708
master,894be11adfa60ad1ce5f74534cf5f04e66d51c30,100,1724927087,590717.0,1727467408
master,edee0c621de6f334c94c0ed8649d31ceba7401c8,100,1724935414,593797.5,1727467106
master,43f2e7634d838b39fd3fa3aaddb6964392d98312,100,1724952257,580994.0,1727466809
master,a83a944e9fdd573802c82d961126ba07bfb65f98,100,1724975364,596304.5,1727466497
master,2065ddf5e34ce098f549c4279ee3ab33c188a764,100,1724982141,580737.0,1727466198
master,c39afc38cfec7c34b883095062a89a63b221521a,100,1724999112,578245.5,1727465884
master,3409b4db631f5471696127494e57193350b87b41,100,1725034951,581434.5,1727465587
master,cb8e50a4a09fe541e32cd54ea90a97f2924121a1,100,1725036132,581127.0,1727465274
master,d7613ea72f787f0cc3c1749f7444f17730f4d697,100,1725055569,586296.5,1727464962
master,ecd56459cfe40d3a494844dffc8cb999364df442,100,1725072524,596424.0,1727464649
master,4effd0844daf41a962c05188b719df75ca8ced93,100,1725082082,586765.71,1727464348
master,23138284cde438f65f093156e76683d63b826fff,100,1725232721,595399.0,1727464032
master,4d5111b3f1a151faf8129e38f8424898588e606d,100,1725260670,595740.0,1727463735
master,6ebeeae29626e742bbe16db3fa6fccf1186c0dfb,100,1725265066,600054.0,1727463438
master,a70e01d4306fdbcd5fbedb4ca97e5c21c995da60,100,1725277908,602377.0,1727463139
master,2befd22790ef32bbe3cbfc8b4b826e8a1286afbd,100,1725291632,598740.5,1727462838
master,4236825197e8b7f26f8fd2ce0ac287a696e7264e,100,1725342544,587867.5,1727462524
master,2b5f57977f6d16796121d796835c48e4241b4da1,100,1725343563,591229.5,1727462207
master,31a98934d1699007b50aefaedd68ab4d6b42e3b4,100,1725356018,600385.0,1727461907
master,e5f1f0a4f2ab19d205a520c52530264c19747c0a,100,1725382674,588682.5,1727461591
master,ba7625a7a51b58c712541d7c0d6667c1f860e33f,100,1725382676,597196.0,1727461292
master,c582b75851c2d096ce050d753494505a957cee75,100,1725385580,598833.5,1727460993
master,813fde73d4dd4fab1b7bde99ceaa47dd8437c21e,100,1725402533,592143.5,1727460695
master,516ff05539bb70cc378e21e5e67588ec9c959cf7,100,1725404744,589683.53,1727460395
master,12d3345c0d2842a36d0ee2bce06cfe7d3cac84da,100,1725406203,593119.5,1727460084
master,2cdcae9da6968ed1057bfc67442fd9e0dcbbc31d,100,1725407783,570378.5,1727459770
master,08b9b9e043bb42c12f5cd7439b9c19833fe877d0,100,1725412877,592623.5,1727459457
master,4f1124548f6f3c7dea639ccd3d3f234cf70faf0a,100,1725419831,595507.5,1727459153
master,9626068f13338f79ba183b4cf3c975e22c98c575,100,1725419959,592606.0,1727458839
master,6c2b5edecc0d6c936e27775c9451d32bb3141c90,100,1725420321,599109.0,1727458537
master,b4db64270e0c18f72c9c7bf214c809949875a85a,100,1725425444,593487.5,1727458224
master,a68159ff2b32f290b1136e2940470d50b8491301,100,1725429198,592505.5,1727457910
master,82b07eba9e8b863cc05adb7e53a86ff02b51d888,100,1725453931,589019.5,1727457607
master,83eb481d527b541e2ef2a1b14ab2c56b2ccf362b,100,1725481528,568133.95,1727457293
master,06421b08436414b42cd169501005f15adee986f1,100,1725485725,590207.9,1727456981
master,19b861f880166fbdb67d268955e590881376f876,100,1725508787,597538.5,1727456682
master,908a968612f9ed61911d8ca0a185b262b82f1269,100,1725509910,588590.92,1727456367
master,5735521ac2d52485bca673039ba43e2b8cc71cd4,100,1725510583,593060.17,1727456054
master,341e9a05e7b4c4fb2a1e539a5073dfd0e5b46735,100,1725514617,611713.5,1727455739
master,1b373aed20e61e4a3033e1e396e4ba7c2a96bc20,100,1725519921,590397.0,1727455424
master,4af123ad45bd5e91221983da1152033e6153498c,100,1725542340,608388.0,1727455111
master,85837b8037ada19d319fa4d3ba99c72205868199,100,1725543142,579575.0,1727454810
master,fadff3fc94598db1d87e4242821964fb2850e19e,100,1725554553,602526.05,1727454498
master,7829f85a6285b3703a53ba5963a4df2e768014df,100,1725563408,602243.0,1727454182
master,3422f5f93fcf3a6418e32e4fead20067c1425712,100,1725585233,598861.5,1727453883
master,68222851d5a8d2ca152a97ee69fe18a95970ed20,100,1725585237,601112.0,1727453569
master,565caaa79af9a6b3853b161b0652527e716326b8,100,1725585241,589245.0,1727453254
master,3a97460970f344660971ee75d7f5a181bf87f633,100,1725591940,592863.5,1727452954
master,4d7e24e0f4d05b546228488ccdc2848a80245ffb,100,1725594781,585501.0,1727452642
master,ac30021356e7aa05a069741d17c3db3e8d520933,100,1727216118,594203.5,1727452330
master,dbf3f974ee04d24547690268b1fc2b7eb12b4ebc,100,1727216718,601716.5,1727452014
master,a07e03fd8fa7daf4d1356f7cb501ffe784ea6257,100,1727216718,594380.17,1727451711
master,aac2c9b4fde889d13f859c233c2523345e72d32b,100,1727216718,587686.5,1727451397
master,1ab67c9dfaadda86059f405e5746efb6ddb9fe21,100,1727242996,580940.5,1727451095
master,dce507356a4ab7d548dca9d7abf1800a0fc0a18e,100,1727275322,591640.5,1727450781
master,2ceeb638b7b27da156c10cb9d5ea4f81cabda0d1,100,1727281136,600129.5,1727450478
master,e658038772f59588c8be8b016c8a7e28e7705ab4,100,1727340581,592688.0,1727450177
master,147bbc90f75794e5522dcbadaf2bbe1af3ce574a,100,1727362951,598332.5,1727449879
master,9726653185de62f2f8bf42a25e961bc56895a41b,100,1727376877,600127.5,1727449565
master,f762d99c8783f5ca99d5a6ab0f8245e164a954ce,100,1727389589,591979.0,1727449251
master,09620ea09121b66e9372e8e9244d8bb6b19b89d7,100,1727397609,602580.5,1727448938
master,8410f738ad2fd94fc068ce0189e1ae04ef3c12e3,100,1727400022,561018.5,1727409882
REL_16_STABLE,afbd3dc7d22379b9aacfa8a695a07e2621e6a55e,100,1727397616,540388.0,1727398943
REL_14_STABLE,6530b869c30212f56670a891c9ac73bf08fdaf38,100,1727397619,549207.5,1727398543
REL_12_STABLE,2f33e68a5c56607ceb3e8a5e4c8d9cf7e6a8c197,100,1727397622,453179.0,1727398135
master,b52adbad46740524cbfbffaeb202b01a2c16202a,100,1727383883,556214.5,1727384351
REL_12_STABLE,5e9d8bed0094b146d64013d417c51eb0f69aeafd,100,1712778359,510629.5,1727380214
REL_12_STABLE,0341d4b10e786dcbc4c63da9d21af842ab31e118,100,1712829907,513610.5,1727379905
REL_12_STABLE,e0970862e8685e464a05135cfe813b27c686abb6,100,1713200216,506813.0,1727379612
REL_12_STABLE,f502849d49a4744a8b6ce8abaf7af7c320c4ea0b,100,1713280959,512365.71,1727379318
REL_12_STABLE,2b6a74afe17045d3f3c02330ec0331af7782c5e6,100,1713285092,506726.0,1727379023
REL_12_STABLE,61dd815e0bb5f4b591343e2382486fa5e4e46539,100,1713487657,504895.0,1727378729
REL_12_STABLE,cd26f08e4770fb9d029e51d36dd0f4c3f09c5514,100,1713503272,503685.0,1727378420
REL_12_STABLE,cb0ccefa03d351d9c643362ac77fca7dadd9fc42,100,1714326133,507604.0,1727378110
REL_12_STABLE,f222349c4ec061705e121548d2fe646b4d03ccdf,100,1714411500,508269.58,1727377817
REL_12_STABLE,56d30fb10d5ce5e2d8b432eeaca8ecf2fc2a6900,100,1714504976,507517.82,1727377523
REL_12_STABLE,e3f9dcabd6f2c4c1845f16ec24b59e0751b055af,100,1714526605,495309.5,1727377230
REL_12_STABLE,51da12633a3d7b4b9f715c41deac4d7d4c94248b,100,1714990505,506505.38,1727376937
REL_12_STABLE,01aeb431c12a3388594a445ca97e71cbed410ed2,100,1715027259,503914.5,1727376644
REL_12_STABLE,4488142a463c623d3567b1452deb6d768cd0ee9b,100,1715120100,502159.5,1727376336
REL_12_STABLE,a3c00ab1545029ee5d8c87d55da976ae1ccf2ba8,100,1715120600,499151.5,1727376044
REL_12_STABLE,157b1e6b41b4a1f4bdb3166c791bb3a103abd8c4,100,1715274981,503737.5,1727375751
REL_12_STABLE,2812059d3eeaa05ef98dc2e2cc71a716967aeeb8,100,1715633663,501678.0,1727375458
REL_12_STABLE,70ffb27b2349441b6a62b41338ac19aadb619151,100,1715732360,503148.5,1727375165
REL_12_STABLE,bcd2be0c2f7e494597ad02a69127c82478369b07,100,1715948667,501802.0,1727374872
REL_12_STABLE,686c995fc2223426706ee3f2472e220e7aac4041,100,1716057095,507689.5,1727374562
REL_12_STABLE,cd8f1c1207994c8b3d41c48a02fa40547ee48bea,100,1716493926,510215.5,1727374253
REL_12_STABLE,30487423c8296ea448f4deb56f5caec46111b763,100,1717538533,507883.87,1727373959
REL_12_STABLE,4208f44c9469fa6b105bbb1d1f7ee18b37472860,100,1717701416,507579.0,1727373650
REL_12_STABLE,0be81dd71c854eaea506100765a0a52b9e54b461,100,1717781246,505117.5,1727373343
REL_12_STABLE,b8efd756dfc7be368d9dc679e367c66cf815e4d8,100,1717786209,502317.5,1727373034
REL_12_STABLE,f4b44f2786950782526b407ead5daa849df3cb1b,100,1717793156,509431.0,1727372724
REL_12_STABLE,9256bf6eb35a06d5d78db1c3cae7e23225038172,100,1718143066,502921.5,1727372430
REL_12_STABLE,ca947649208ce7343c54c8f92e67ea9274be812c,100,1718280616,498040.0,1727372118
REL_12_STABLE,a5662ba345e732c1f714409b38b75be98105aab6,100,1718294580,499144.5,1727371824
REL_12_STABLE,ec210914c751e715913405e25d734f859f79a47a,100,1718300271,502259.0,1727371532
REL_12_STABLE,5e63a6f434152b34795e02f534615af2174707f7,100,1718325283,502821.5,1727371221
REL_12_STABLE,0a39343ae7d7430f4a993c404d95162f60daf937,100,1718396435,508467.0,1727370912
REL_12_STABLE,3e3e2ebea79c6327f1dbf279d1ee894153508558,100,1718649059,507069.0,1727370600
REL_12_STABLE,b0037bbefda3339c821ff4b5d04d672274bf7238,100,1718907696,504682.5,1727370305
REL_12_STABLE,ab46e132fa82cfcdd33accaa6eb18c887f3cd2a3,100,1719401110,503102.5,1727370011
REL_12_STABLE,4b467a6581af0ff029133558ce1f1e55597b8be1,100,1719504085,509723.5,1727369717
REL_12_STABLE,266454f192e8f67e8e5e8e9f7667d7c8c77de232,100,1719511746,502930.5,1727369405
REL_12_STABLE,5dea6628b32d8092e789d9e31509ed74840a271e,100,1719511755,505535.0,1727369095
REL_12_STABLE,dccda847b709e38ce6f09ac5c47f2bdf30e93a2c,100,1719513844,499687.0,1727368802
REL_12_STABLE,796d191028bb642bb04d9b3fd18d6f0aab7b1f1f,100,1719541273,508060.5,1727368507
REL_12_STABLE,fea47de3016ac8bc29bce10382220a457d2ef57f,100,1719541273,497625.5,1727368196
REL_12_STABLE,e2eefb97e31a64b48bb22fe53d0101586891d01f,100,1719541273,505177.5,1727367885
REL_12_STABLE,7af775bbae5724272f3b72766df977f07fa5455a,100,1719541273,501365.5,1727367591
REL_12_STABLE,11f3815d6af840dc9d557cc680ec477931a6825b,100,1719541273,498704.87,1727367296
REL_12_STABLE,77d0bc8001e64bc901b952ed86d016259c713bab,100,1719541273,501906.5,1727367002
REL_12_STABLE,79567599cd2166867fd0057363800d0604f4fc64,100,1719592425,500695.5,1727366707
REL_12_STABLE,8565fb6fbb6908b6af0ad2035820cb7578f9bcb8,100,1719850867,507240.5,1727366396
REL_12_STABLE,241ef53b6a95be0c7c175cbad48e5492dc3ae29c,100,1719851151,501529.0,1727366086
REL_12_STABLE,274a8195d479894339facb940568d2cb19d9b486,100,1720218603,501663.5,1727365793
REL_12_STABLE,8badee7875c0eac9e2c4fd61f23eceaa64276b3f,100,1720457922,505304.5,1727365483
REL_12_STABLE,198088dc63de4f89835419969c7b5d1640be3441,100,1720453258,506249.0,1727365173
REL_12_STABLE,8398485957b630a6686cb83b67a17c75dc6ec54b,100,1720453258,507388.0,1727364878
REL_12_STABLE,8b03d743a85fed4930645382a219cc75bdf7ab73,100,1720473310,508577.0,1727364569
REL_12_STABLE,d1c30fd884b60c6f342e728df046cf2f701e79d7,100,1720532430,511569.0,1727364259
REL_12_STABLE,a134baea7ab0cc907b9d9d3d16f9ac97ec8200be,100,1720656952,503128.5,1727363965
REL_12_STABLE,53a14ec29024e8060755e462c384bc6c323dee14,100,1720872706,508903.5,1727363655
REL_12_STABLE,ac77add23b8141ed5f45d68bba129710e86c0a08,100,1721996200,500467.0,1727363345
REL_12_STABLE,c2916c0933d190da323a01658b3ac4c332767adf,100,1722853503,502882.5,1727363036
REL_12_STABLE,646b16bcafeaa98d7a085ccf4bef11dfc0999fb8,100,1723056225,505516.0,1727362743
REL_12_STABLE,8b86e289f7f0db1b1b95c33c880c26393ecd414e,100,1723101724,501340.34,1727362433
REL_12_STABLE,17ed92e1ff60392e9dbfbee79824e45ae0751a0b,100,1723160113,499488.91,1727362123
REL_12_STABLE,7408772de56302f72694943d44a660f35aaf410e,100,1723216899,500503.0,1727361829
REL_12_STABLE,adc28d01e98bdfaf9720d363447124d22565620a,100,1723319488,497763.03,1727361520
REL_12_STABLE,f18d3e47f0fe2743ea9d93b10fedd504ba818f4a,100,1724018840,506569.5,1727361228
REL_12_STABLE,cd98a142cb37fbef82b94a88cd72ed936854991c,100,1724064911,503820.5,1727360918
REL_12_STABLE,9d42627bcaffb34d4c165a4618583a81db67c48d,100,1724068176,497251.5,1727360621
REL_12_STABLE,1c57ae795b3c0650cbac13e0f59f326ddc34c5d0,100,1724914986,495128.5,1727360313
REL_12_STABLE,6f2525c775f28600038d8f06d361c9b059dad686,100,1725055555,504699.5,1727360004
REL_12_STABLE,4f8cefcadef318f5ea446943a473e7364bd40ec6,100,1725072667,500008.5,1727359711
REL_12_STABLE,2be0e863204e08ff00c2c94f1750965d25cebb9f,100,1726069344,506036.5,1727359417
REL_12_STABLE,813ade54806c0bce9a0b74db4e7977f9d0be0185,100,1726258607,509164.5,1727359107
REL_12_STABLE,d94e3b33eaf6c57109a21115572ac78124da5939,100,1726320012,509740.0,1727358797
REL_12_STABLE,205813da4c264d80db3c3215db199cc119e18369,100,1726350903,507614.0,1727358503
REL_13_STABLE,f5cee411a1903fdad9d60c80022fbe4ad3c4d519,100,1712778359,553852.0,1727358192
REL_13_STABLE,01b01a77fe786740ec5e657e5f2ed0a94ab0ac17,100,1712829905,559748.5,1727357871
REL_13_STABLE,b6e21cef72f1f93b0ec4d6da4d9c2e8bb3fca98a,100,1713200216,558274.0,1727357565
REL_13_STABLE,d9e4ee74f48c4478bf644be166188e00af1f9158,100,1713280959,556150.08,1727357244
REL_13_STABLE,02531e8ca8dc37a82b35fb6e068db291088eca37,100,1713285092,559046.72,1727356924
REL_13_STABLE,481597fc6cb8235cf62ceb4252a9e5835b3283ac,100,1713487657,563828.5,1727356599
REL_13_STABLE,c6bfeab42ba203d0565a22612be8717c0b911e7e,100,1713503267,550355.5,1727356279
REL_13_STABLE,440b6251b75220bd28c063f50f5031f2004758f6,100,1714326133,562868.57,1727355972
REL_13_STABLE,70cadfba0c70b25922d0739a9e09d24f0efd7f46,100,1714411500,550873.0,1727355648
REL_13_STABLE,1ee22d1e87b3c442928abe9535d6b2bf8460fc67,100,1714504975,562215.5,1727355341
REL_13_STABLE,0a34bcd0c23e7f67daad7b026320a12c52d797ac,100,1714526585,563633.45,1727355017
REL_13_STABLE,38993fe3a2bbc16c812b1a9633063129130860c5,100,1714990419,557186.0,1727354709
REL_13_STABLE,abe60b6a0d276a073fc3f057498a920cdab906a9,100,1715120100,565607.5,1727354386
REL_13_STABLE,b99dc6694ca64d8e5bd5ee2b0c6bdbbb8cdf4c99,100,1715120595,560431.0,1727354081
REL_13_STABLE,377c25d32275a65043f9dcf3d4668a56c37319e2,100,1715226351,564274.5,1727353774
REL_13_STABLE,2728677923d2a025575dee4a24580e3e899c5615,100,1715274981,563987.0,1727353468
REL_13_STABLE,09ec5d45548ae435717176c4ac954f43e34ac731,100,1715633658,561131.5,1727353161
REL_13_STABLE,e85f641b2b527255f1a66bbcce46071da9434c42,100,1715732360,554924.5,1727352854
REL_13_STABLE,9489f3c6e8cdee1c193c511b523ef9c20deed208,100,1715893874,566804.5,1727352532
REL_13_STABLE,b030697d36d5c40d02f80194589e569eacca5dbf,100,1715948667,563743.5,1727352225
REL_13_STABLE,7f90a5dc368620e097fac8690b8698e75f8eccba,100,1716057095,565585.0,1727351903
REL_13_STABLE,2e062b65539ea9f85cf591ffbc4cd2db30bf5f51,100,1716493926,554742.5,1727351579
REL_13_STABLE,dda633a039ee5f147e6315a786d7a162e898dc72,100,1717538533,553691.5,1727351258
REL_13_STABLE,9de0ff91a501279af4088e8d6b0885dfd92e31d9,100,1717701416,558367.06,1727350938
REL_13_STABLE,1d4ea1376bf0772150903713a51931a225a4c935,100,1717781246,567423.0,1727350618
REL_13_STABLE,7c4ac652e432f86bd38ce46588dd9a6b04f08595,100,1717786209,562708.5,1727350312
REL_13_STABLE,d8062ead3d8382febf15194383199ac9ace94038,100,1717793156,564406.0,1727350004
REL_13_STABLE,5e8aa32a9ce78abcfea3ed157d7b66fb3bff5f58,100,1718143066,554561.5,1727349681
REL_13_STABLE,57625308f62da2d4f875478a39158a23e41a3dbe,100,1718280440,557846.72,1727349375
REL_13_STABLE,b91b3f045abeaad4599bdac9ad7d7f55d7ff234c,100,1718294576,555993.28,1727349069
REL_13_STABLE,1fa46dba53e6161d9120187e1a57dfe7b6aa73a3,100,1718300270,550077.5,1727348749
REL_13_STABLE,c7de5a654567ffbd0eef1d6d2fb8d3fa2b5c5dee,100,1718325283,561593.5,1727348426
REL_13_STABLE,198de79612f04f45320781d0a57ee77d9043d0c2,100,1718396435,568109.5,1727348105
REL_13_STABLE,507a900ad32c5df04c59e7b6e36cd4b3e6ce650f,100,1718649059,568681.0,1727347784
REL_13_STABLE,9ce8ee9d3e75d673e32c862fac27152aeeb77137,100,1718907696,566661.5,1727347476
REL_13_STABLE,b7374f15bd2c01e8ca6192648e964a950e5c6833,100,1719401100,565943.0,1727347155
REL_13_STABLE,12f327b210b3b093e09778ec05fd44bbee4b0736,100,1719504083,562210.5,1727346834
REL_13_STABLE,071e19a36c68dd5f1d949ecf9f110f1ec95a9532,100,1719511729,564478.0,1727346527
REL_13_STABLE,e9c8747ee934db9b5bad0b0f5aa3709a41ad0a9c,100,1719511735,562582.5,1727346206
REL_13_STABLE,86fac88eed4b9a0874b1183573aa62d042262eba,100,1719513843,559925.5,1727345885
REL_13_STABLE,65aae93c456a2c946ae92d594caf1c01eb4743df,100,1719541272,562050.5,1727345561
REL_13_STABLE,c3437fb7255b1ad7b19c9d6149919b60daa9bb1d,100,1719541272,566087.5,1727345255
REL_13_STABLE,1a6d65b64e8495280862f5757062eb844d134488,100,1719541272,561726.5,1727344950
REL_13_STABLE,b899cde0b86acfeb6310489ab6c478059075a8f4,100,1719541272,561781.0,1727344627
REL_13_STABLE,7a21306aee0ac55d931e3da618735a75bda67245,100,1719541273,554264.5,1727344319
REL_13_STABLE,c63ceb2f0006c9549f0a4270d41dda37bbbe983f,100,1719541273,554566.0,1727343998
REL_13_STABLE,ca30e8ba958a60b9179f018052cc8959d38ffa8e,100,1719592424,558350.0,1727343677
REL_13_STABLE,5f86cd70d8010ae4162051d08112d6e1bbb6b0da,100,1719850867,564538.0,1727343368
REL_13_STABLE,0d80e59a1b2cd546daed3c5133fa2db140c8ca6c,100,1719851144,561555.5,1727343061
REL_13_STABLE,440aedc0fb18192e069e3e9f9c25b7bc817b3ecb,100,1720219150,566443.5,1727342756
REL_13_STABLE,ece2969266d1f99f50e921ecd8d8754a6876a0dd,100,1720457811,558955.5,1727342449
REL_13_STABLE,94c2386878f01404ec9f4a7d5bcbbb21bee6b550,100,1720453258,566570.42,1727342143
REL_13_STABLE,48132587d9bc752ec5d35f3a6369b83b3722e423,100,1720656952,556066.39,1727341836
REL_13_STABLE,3554d841d21624aae72c836f46af09b65b30e890,100,1720842251,562039.5,1727341516
REL_13_STABLE,40e8ea9492df601272519b0e525b9e200001e9cb,100,1721996200,558090.0,1727341194
REL_13_STABLE,1d454d45c8b5db2d02157ffe3b5b17aa25b26f5b,100,1722853431,558066.5,1727340870
REL_13_STABLE,382909b635cb0eb164ef678b68b0cc4ecfb26d6b,100,1723056220,544122.0,1727340563
REL_13_STABLE,f0096ef13be263cfefb0b47e48c00a0e2fbfef06,100,1723095766,573398.0,1727340240
REL_13_STABLE,c943e2aae7c59c673d502bbb243b57469be4c75f,100,1723101750,554037.48,1727339934
REL_13_STABLE,2ee02c98dd17f19ac5407e80c904d408931ab9ec,100,1723160113,553714.0,1727339611
REL_13_STABLE,3ad35d5022c9e5329906542150a19f9a38f9564d,100,1723216899,553253.5,1727339304
REL_13_STABLE,adf9808fa966460f822cb8ccea424cef43f27e2b,100,1723319488,565862.5,1727338984
REL_13_STABLE,016f443648d2c92a3391d12545f06cf86cc06f5f,100,1723393496,562667.0,1727338675
REL_13_STABLE,5236dcdb62ac9da00a993e0971fac4ba5e240070,100,1723501076,557594.0,1727338352
REL_13_STABLE,33c615f764c32abf20bf8a5a71fcb44115551867,100,1724018824,568393.0,1727338047
REL_13_STABLE,f925b7f65d497fae87fad1b419e137a32cfcb504,100,1724064911,556442.5,1727337740
REL_13_STABLE,4e7531fda587c35a4ee0fa2e5fdf90b0914a1685,100,1724068163,562389.0,1727337418
REL_13_STABLE,7589d5c5b98dee21541214950d8a303c6979dd78,100,1724914926,553942.5,1727337111
